1545022800000,Hou,Uta
1545022800000,Min,Sac
1545022800000,OKC,Chi
1545022800000,SA,Phi
1545022800000,GS,Mem
1545022800000,LAC,Por
1545109200000,Ind,Cle
1545109200000,Atl,Was
1545109200000,Bkn,LAL
1545109200000,Den,Dal
1545195600000,Cha,Cle
1545195600000,Orl,SA
1545195600000,Phi,NY
1545195600000,Bos,Pho
1545195600000,Tor,Ind
1545195600000,Chi,Bkn
1545195600000,Hou,Was
1545195600000,Mil,NO
1545195600000,Min,Det
1545195600000,Uta,GS
1545195600000,Por,Mem
1545195600000,Sac,OKC
1545282000000,Mia,Hou
1545282000000,LAC,Dal
1545368400000,Cha,Det
1545368400000,Tor,Cle
1545368400000,Bkn,Ind
1545368400000,NY,Atl
1545368400000,Bos,Mil
1545368400000,Chi,Orl
1545368400000,SA,Min
1545368400000,Por,Uta
1545368400000,Sac,Mem
1545368400000,LAL,NO
1545454800000,LAC,Den
1545454800000,Was,Pho
1545454800000,Phi,Tor
1545454800000,Mia,Mil
1545454800000,Hou,SA
1545454800000,GS,Dal
1545454800000,Uta,OKC
1545541200000,Det,Atl
1545541200000,Ind,Was
1545541200000,Bos,Cha
1545541200000,Bkn,Pho
1545541200000,Cle,Chi
1545541200000,Orl,Mia
1545541200000,Sac,NO
1545541200000,OKC,Min
1545541200000,GS,LAC
1545541200000,Por,Dal
1545541200000,LAL,Mem
1545714000000,NY,Mil
1545714000000,Hou,OKC
1545714000000,Bos,Phi
1545714000000,GS,LAL
1545714000000,Uta,Por
1545800400000,Det,Was
1545800400000,Orl,Pho
1545800400000,Atl,Ind
1545800400000,Bkn,Cha
1545800400000,Mia,Tor
1545800400000,Chi,Min
1545800400000,Mem,Cle
1545800400000,Dal,NO
1545800400000,SA,Den
1545800400000,LAC,Sac
1545886800000,Hou,Bos
1545886800000,Mil,NY
1545886800000,Sac,LAL
1545886800000,Uta,Phi
1545886800000,GS,Por
1545973200000,Cha,Bkn
1545973200000,Ind,Det
1545973200000,Orl,Tor
1545973200000,Was,Chi
1545973200000,Mia,Cle
1545973200000,Min,Atl
1545973200000,NO,Dal
1545973200000,Den,SA
1545973200000,Pho,OKC
1545973200000,LAL,LAC
1546059600000,Mil,Bkn
1546059600000,NO,Hou
1546059600000,Was,Cha
1546059600000,Atl,Cle
1546059600000,Mem,Bos
1546059600000,Uta,NY
1546059600000,Pho,Den
1546059600000,Por,GS
1546059600000,LAC,SA
1546146000000,Orl,Det
1546146000000,Mia,Min
1546146000000,Tor,Chi
1546146000000,Dal,OKC
1546146000000,Por,Phi
1546146000000,LAL,Sac
1546232400000,Ind,Atl
1546232400000,Cha,Orl
1546232400000,Hou,Mem
1546232400000,SA,Bos
1546232400000,NO,Min
1546232400000,OKC,Dal
1546232400000,Pho,GS
1546318800000,Tor,Uta
1546318800000,Mil,Det
1546318800000,Den,NY
1546318800000,Sac,Por
1546318800000,LAC,Phi
1546405200000,Cha,Dal
1546405200000,Cle,Mia
1546405200000,Was,Atl
1546405200000,Bkn,NO
1546405200000,Bos,Min
1546405200000,Chi,Orl
1546405200000,Mem,Det
1546405200000,Pho,Phi
1546405200000,LAL,OKC
1546491600000,SA,Tor
1546491600000,Sac,Den
1546491600000,GS,Hou
1546578000000,Bos,Dal
1546578000000,Cle,Uta
1546578000000,Mia,Was
1546578000000,Chi,Ind
1546578000000,Mem,Bkn
1546578000000,Min,Orl
1546578000000,Mil,Atl
1546578000000,Pho,LAC
1546578000000,LAL,NY
1546578000000,Por,OKC
1546664400000,Den,Cha
1546664400000,Det,Uta
1546664400000,Phi,Dal
1546664400000,Cle,NO
1546664400000,Mil,Tor
1546664400000,SA,Mem
1546664400000,Por,Hou
1546664400000,Sac,GS
1546750800000,Chi,Bkn
1546750800000,Min,LAL
1546750800000,LAC,Orl
1546750800000,Atl,Mia
1546750800000,OKC,Was
1546750800000,Tor,Ind
1546750800000,Pho,Cha
1546837200000,Det,SA
1546837200000,Bos,Bkn
1546837200000,Hou,Den
1546837200000,Mil,Uta
1546837200000,NO,Mem
1546837200000,Dal,LAL
1546837200000,Por,NY
1546837200000,Sac,Orl
1546923600000,Cle,Ind
1546923600000,Phi,Was
1546923600000,Mia,Den
1546923600000,Tor,Atl
1546923600000,OKC,Min
1546923600000,Pho,Sac
1546923600000,GS,NY
1546923600000,LAC,Cha
1547010000000,Bos,Ind
1547010000000,Was,Phi
1547010000000,Bkn,Atl
1547010000000,Hou,Mil
1547010000000,Mem,SA
1547010000000,NO,Cle
1547010000000,Dal,Pho
1547010000000,Uta,Orl
1547010000000,Por,Chi
1547010000000,LAL,Det
1547096400000,Mia,Bos
1547096400000,Den,LAC
1547096400000,SA,OKC
1547096400000,Sac,Det
1547182800000,Phi,Atl
1547182800000,Was,Mil
1547182800000,NY,Ind
1547182800000,Tor,Bkn
1547182800000,Hou,Cle
1547182800000,Min,Dal
1547182800000,Uta,LAL
1547182800000,Por,Cha
1547182800000,GS,Chi
1547269200000,LAC,Det
1547269200000,Mia,Mem
1547269200000,Orl,Bos
1547269200000,Min,NO
1547269200000,OKC,SA
1547269200000,Pho,Den
1547269200000,Sac,Cha
1547269200000,Uta,Chi
1547355600000,NY,Phi
1547355600000,Was,Tor
1547355600000,Atl,Mil
1547355600000,Orl,Hou
1547355600000,Dal,GS
1547355600000,Den,Por
1547355600000,LAL,Cle
1547442000000,Bkn,Bos
1547442000000,Hou,Mem
1547442000000,SA,Cha
1547442000000,Uta,Det
1547442000000,Sac,Por
1547442000000,LAC,NO
1547528400000,Ind,Pho
1547528400000,Phi,Min
1547528400000,Atl,OKC
1547528400000,Mil,Mia
1547528400000,Den,GS
1547528400000,LAL,Chi
1547614800000,Det,Orl
1547614800000,Bos,Tor
1547614800000,Hou,Bkn
1547614800000,Mem,Mil
1547614800000,Dal,SA
1547614800000,Por,Cle
1547614800000,GS,NO
1547614800000,LAC,Uta
1547701200000,Was,NY
1547701200000,Cha,Sac
1547701200000,Ind,Phi
1547701200000,Tor,Pho
1547701200000,Den,Chi
1547701200000,OKC,LAL
1547787600000,Bos,Mem
1547787600000,Det,Mia
1547787600000,Orl,Bkn
1547787600000,Min,SA
1547787600000,Uta,Cle
1547787600000,LAC,GS
